Time,UUID,RSSI
20220321 07:24:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 07:24:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71
20220321 07:24:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 07:24:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-90
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 07:24:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-90
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73
20220321 07:24:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-63
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:24:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:24:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:24:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-93
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-93
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-82
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-55
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-55
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-55
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-55
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-81
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78
20220321 07:25:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79
20220321 07:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79
20220321 07:25:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-82
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78
20220321 07:25:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76
20220321 07:25:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79
20220321 07:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79
20220321 07:25:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81
20220321 07:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50
20220321 07:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77
20220321 07:25:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50
20220321 07:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64
20220321 07:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71
20220321 07:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:25:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:26:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50
20220321 07:26:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70
20220321 07:26:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:26:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74
20220321 07:26:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50
20220321 07:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63
20220321 07:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70
20220321 07:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63
20220321 07:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64
20220321 07:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:26:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 07:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-79
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 07:26:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-52
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-76
20220321 07:26:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-58
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:16:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:16:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:16:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:16:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-61
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74
20220321 07:17:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 07:17:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53
20220321 07:17:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61
20220321 07:17:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64
20220321 07:17:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65
